idade,genero,etnia,pcd,estado_moradia,nivel_ensino,formacao,tempo_experiencia_dados,linguagens_preferidas,bancos_de_dados,cloud_preferida,cargo
34,1,0,0,20,5,3,6,0,2,2,10
26,1,1,0,7,4,2,1,0,13,1,1
25,0,0,0,6,5,0,5,0,11,2,3
28,0,1,0,7,4,8,0,0,1,0,0
28,0,1,0,18,4,0,2,0,6,2,10
22,0,1,0,24,5,3,0,0,1,3,0
27,0,1,0,15,5,6,1,0,0,0,5
26,0,0,0,14,4,2,0,0,5,0,7
28,0,0,0,24,5,1,5,1,4,1,0
30,1,0,0,24,5,2,6,0,11,2,10
31,1,1,0,13,4,2,1,0,2,1,7
39,0,0,0,24,5,2,0,0,2,2,1
25,0,0,0,24,4,2,0,0,4,3,4
27,0,0,0,15,5,0,6,0,7,1,1
33,1,1,0,24,5,0,2,0,4,1,3
27,0,0,0,24,5,6,6,0,8,3,0
29,0,0,0,12,6,2,1,0,4,0,4
36,0,0,0,24,4,2,1,0,10,0,1
24,0,0,0,11,6,6,1,0,4,1,1
34,0,1,0,24,5,2,0,0,1,3,1
47,0,0,0,12,5,0,1,1,5,1,6
30,0,0,0,24,5,2,2,0,3,0,0
37,0,1,0,24,5,8,6,0,7,0,7
24,0,0,0,24,5,0,4,1,4,1,4
52,0,0,0,20,4,3,1,0,4,1,3
27,1,0,0,24,5,2,2,0,5,0,1
37,0,1,0,13,4,2,1,0,1,1,2
35,0,0,0,15,4,0,3,0,4,1,6
46,0,0,0,18,6,0,1,0,3,1,3
26,0,0,0,16,6,4,0,2,4,2,4
30,0,0,0,7,5,2,1,0,3,0,1
26,0,0,0,24,4,2,1,0,4,3,1
29,0,0,0,20,5,0,1,0,10,3,1
33,0,1,0,24,5,1,5,0,2,2,1
30,0,0,0,24,5,2,2,0,2,0,1
31,1,1,0,16,4,8,1,0,2,1,6
23,0,0,0,18,5,2,1,0,1,0,1
25,0,0,0,24,4,3,3,0,0,1,4
29,0,1,0,5,6,0,2,0,4,2,3
36,0,0,0,6,5,0,5,0,11,3,4
33,0,1,0,24,4,0,1,0,2,3,4
39,0,2,0,24,5,0,1,1,5,1,2
31,0,0,0,12,5,2,0,0,2,0,0
29,0,3,0,24,4,1,6,1,4,0,3
34,0,1,0,11,5,4,1,0,3,1,6
28,1,0,0,15,5,3,1,0,3,1,3
24,0,0,0,13,4,0,1,0,6,3,2
30,0,0,0,3,4,2,0,0,4,0,0
35,0,1,0,24,6,0,6,0,11,0,9
46,0,1,0,5,4,0,6,0,5,1,3
27,0,2,0,4,5,0,3,0,3,1,2
28,1,1,0,7,4,0,4,0,11,2,1
27,0,0,0,24,5,0,5,1,3,2,2
25,1,0,0,24,4,3,2,0,11,0,1
30,1,0,0,4,4,4,2,0,2,1,6
28,1,2,0,18,4,0,0,0,10,3,2
30,0,0,0,24,4,2,2,0,2,2,10
26,0,1,0,15,4,0,1,0,3,3,3
37,0,0,0,18,6,3,4,0,2,2,1
21,0,0,0,23,4,3,1,0,2,0,0
28,0,1,0,6,4,6,0,0,3,1,0
29,0,0,0,24,6,2,2,0,2,1,4
30,0,1,0,19,4,5,1,0,5,1,7
33,1,1,0,16,6,8,1,0,2,1,5
31,0,0,0,6,4,2,1,0,7,1,5
27,0,0,0,24,4,2,0,0,4,3,4
30,0,0,0,24,4,8,4,0,7,0,1
39,0,1,0,24,4,0,6,0,1,0,8
30,0,0,0,18,5,5,1,1,7,1,5
39,1,0,0,6,5,0,0,0,6,0,10
26,0,1,0,8,4,2,0,0,3,1,1
30,0,1,0,13,4,8,0,0,1,0,5
29,0,0,0,15,4,2,2,0,0,1,1
34,0,0,0,20,5,5,0,0,4,2,10
31,1,1,0,24,4,1,6,1,4,1,0
26,0,0,0,24,4,2,0,0,4,0,1
48,1,0,0,24,5,3,5,0,4,3,10
19,0,0,0,12,5,0,2,0,7,2,3
24,0,0,0,12,4,2,1,0,8,0,0
31,0,0,0,24,5,3,2,0,4,1,2
32,1,0,0,24,6,2,0,0,4,1,4
25,0,0,0,24,5,8,4,0,1,3,4
28,0,0,0,12,4,0,6,0,2,3,4
31,1,2,0,12,5,0,4,1,0,0,0
33,0,0,0,16,6,0,1,0,3,3,2
20,0,1,0,24,5,1,4,2,6,1,3
33,1,0,0,18,4,2,1,0,1,1,1
43,0,0,0,24,5,0,3,0,3,1,1
31,0,0,0,24,5,0,3,0,4,1,10
29,0,1,0,24,4,0,4,0,12,2,4
25,1,0,0,19,4,0,0,0,2,1,6
22,0,1,0,11,5,1,0,0,1,1,4
34,1,1,0,24,4,7,1,0,3,2,8
28,1,0,0,24,6,1,1,1,9,0,0
30,0,1,0,4,5,1,6,1,6,1,6
26,0,0,0,24,5,8,1,0,3,2,4
31,0,2,0,24,5,0,5,0,0,2,0
28,1,0,0,24,4,6,0,2,5,2,4
41,0,1,0,17,6,0,6,0,4,1,4
25,0,0,0,8,4,0,0,0,10,0,2
31,0,0,0,12,4,0,5,0,4,1,3
28,1,1,0,11,4,2,1,0,2,1,7
30,0,1,0,18,5,1,0,0,4,0,10
24,0,0,0,18,4,1,1,0,2,2,0
23,0,0,0,24,4,0,1,0,0,0,1
49,0,1,1,18,4,0,1,0,2,3,1
34,0,0,0,18,5,0,1,0,2,0,4
27,0,1,0,24,4,0,1,0,2,0,4
23,0,0,0,20,5,0,0,0,1,2,4
31,0,2,0,24,5,4,1,1,4,0,1
34,1,2,0,12,4,0,2,0,7,0,2
28,0,0,0,24,5,3,0,0,4,3,10
35,0,1,0,6,5,0,1,0,1,0,10
41,0,0,0,24,4,2,1,0,2,1,3
28,1,1,0,20,5,2,0,0,4,1,3
50,0,1,0,9,5,8,1,0,1,2,10
38,1,1,0,23,5,8,0,0,3,1,3
36,1,0,0,18,5,3,1,0,8,2,6
27,1,0,0,24,5,7,1,0,6,2,5
36,0,0,0,5,6,8,0,0,10,0,8
25,0,2,0,6,4,5,2,1,15,0,8
22,1,0,0,23,4,2,1,0,5,0,3
28,0,0,0,24,4,2,1,0,6,0,6
44,1,0,0,15,5,7,1,0,6,0,10
30,1,0,0,24,4,3,1,0,5,3,7
36,0,0,0,5,4,0,0,0,5,1,7
35,0,1,0,12,4,2,0,0,4,3,0
22,0,1,0,5,4,6,4,0,2,0,8
26,0,1,0,12,5,2,0,1,4,0,3
31,0,1,0,20,6,2,0,0,9,1,0
22,0,1,0,20,5,1,1,0,2,0,7
25,1,1,0,12,4,0,1,0,7,0,4
27,0,1,0,24,5,0,5,0,4,1,10
40,0,2,0,20,4,8,1,0,3,2,0
36,0,0,0,24,4,0,3,0,1,1,3
30,0,0,0,24,5,0,4,0,6,3,4
33,0,1,0,16,5,0,2,0,4,3,0
36,0,1,0,4,4,1,1,0,12,0,6
39,0,0,0,23,5,0,1,0,2,2,2
26,0,0,0,24,4,2,1,0,6,0,3
27,0,0,0,24,5,3,1,0,3,2,4
22,0,0,0,18,5,0,3,1,5,1,1
34,0,1,0,12,5,2,0,0,4,1,4
30,1,0,0,23,5,8,1,0,4,1,1
30,0,0,0,12,5,3,1,0,2,1,6
32,1,1,0,4,5,1,6,1,2,3,4
26,0,1,0,16,6,0,0,0,8,1,8
25,0,1,0,19,4,3,1,0,6,1,6
39,1,1,0,24,5,3,1,0,3,1,7
31,0,0,0,24,4,3,1,0,11,0,1
47,1,0,0,12,6,4,1,1,2,1,4
27,0,0,0,24,5,0,1,0,1,2,3
23,1,1,0,4,5,3,0,1,0,3,1
40,1,1,0,4,4,0,0,1,3,2,5
22,0,0,0,12,5,0,1,0,6,1,2
29,0,0,0,18,5,2,1,0,6,0,0
34,0,0,0,23,4,0,0,0,4,3,0
31,1,0,0,24,5,1,4,0,1,0,2
26,1,1,0,8,5,0,3,0,0,0,6
31,0,2,0,24,5,2,1,1,4,2,0
25,0,1,0,15,5,3,1,0,4,3,1
23,0,0,0,24,4,0,3,0,4,0,10
42,0,0,0,12,5,1,6,5,0,2,5
30,0,0,0,20,5,3,1,1,4,1,4
41,1,0,0,24,4,3,1,0,2,2,10
24,0,1,0,24,4,0,2,0,2,0,1
33,0,0,0,3,5,3,1,0,10,1,10
29,0,1,0,24,5,1,5,1,11,1,0
30,0,5,0,18,4,0,1,0,1,0,1
28,0,1,0,7,4,0,1,0,1,0,4
41,0,0,0,24,5,0,3,0,3,1,1
39,0,1,1,7,5,0,1,0,1,0,1
45,1,0,0,24,6,1,6,1,3,0,1
31,0,1,0,15,5,3,0,0,2,1,4
27,0,0,0,20,5,0,5,0,2,2,3
34,1,0,0,4,4,8,3,0,4,1,10
29,0,0,0,24,5,3,4,0,2,0,1
35,0,0,0,12,6,0,2,0,5,2,4
30,1,0,0,18,5,7,2,0,4,1,7
45,0,0,0,18,5,0,1,1,5,1,0
23,0,0,0,18,5,3,2,0,10,0,10
28,0,5,0,12,4,2,3,0,7,1,0
29,1,1,0,4,4,2,1,0,1,0,4
33,0,0,0,12,5,4,2,2,5,1,9
33,1,0,0,12,5,2,1,0,9,0,0
35,1,1,0,4,5,3,0,1,1,2,1
25,0,0,0,24,4,0,3,0,1,1,3
31,1,1,0,24,4,1,1,0,4,0,0
34,0,0,0,19,6,0,1,0,4,1,4
19,0,0,0,20,5,4,0,0,4,2,7
37,0,0,0,16,6,1,6,6,1,2,4
23,0,0,0,25,4,0,0,0,9,0,0
23,0,0,0,24,4,0,3,0,0,0,3
26,0,0,0,15,5,2,1,0,0,3,2
29,0,1,0,17,5,6,0,0,1,3,10
43,0,0,0,20,4,2,1,0,11,3,4
24,0,1,0,13,5,1,0,0,1,0,1
49,0,1,0,24,5,0,6,0,6,3,10
30,1,1,0,4,6,4,0,1,3,2,0
26,1,0,0,20,6,4,3,0,4,1,6
31,0,0,0,24,5,3,2,0,4,0,4
33,1,0,0,12,5,1,3,1,2,1,0
24,1,0,0,11,5,0,3,0,3,1,5
41,0,0,0,24,5,0,5,0,2,0,8
26,0,0,0,14,4,6,1,0,10,1,4
43,1,1,0,18,5,1,6,0,5,2,1
22,0,1,0,24,4,3,2,0,4,1,4
29,1,0,0,24,4,6,0,0,1,3,0
35,0,0,0,12,4,0,6,0,4,1,1
20,0,5,0,6,4,0,1,0,2,2,0
50,0,0,0,24,6,2,1,0,4,1,4
25,0,0,0,24,5,0,4,0,1,0,4
36,0,0,0,18,5,3,1,0,3,3,1
27,0,0,0,24,5,2,1,0,11,0,1
35,0,0,0,15,5,1,6,0,4,1,0
42,0,0,0,20,4,2,0,0,2,1,6
27,0,0,0,24,4,1,6,0,1,0,7
36,0,0,0,24,6,1,6,0,7,1,0
47,1,0,0,18,4,2,1,0,4,2,2
30,0,0,0,20,5,0,1,3,5,2,1
25,0,1,0,4,4,2,1,0,0,0,1
23,1,0,0,19,4,0,1,0,12,0,0
46,0,1,0,24,5,0,3,0,1,3,3
30,0,0,0,18,4,1,0,1,1,2,4
25,0,0,0,24,4,0,6,6,0,0,0
33,0,1,0,24,4,2,1,0,2,0,0
31,0,0,0,12,5,0,2,0,7,2,3
23,0,0,0,24,5,3,0,0,7,0,0
26,1,1,0,12,4,2,1,0,13,0,1
26,0,1,0,18,4,0,0,0,3,1,7
33,0,0,0,24,6,1,6,0,8,1,6
30,1,0,0,23,4,0,1,0,4,1,2
32,0,0,0,15,4,4,2,0,7,1,3
33,0,2,0,4,4,3,1,0,6,3,10
25,1,0,0,24,6,4,1,0,3,2,2
34,0,1,0,24,4,0,0,0,3,3,5
27,0,0,0,24,5,3,1,0,1,0,0
47,1,0,0,20,5,0,2,0,4,1,6
29,0,0,0,24,4,2,1,0,5,1,3
28,0,0,0,18,4,0,3,2,4,1,1
27,0,2,0,24,4,0,5,0,11,3,1
24,0,0,0,15,5,0,6,0,10,0,0
31,0,1,0,24,5,0,1,0,3,2,1
21,0,0,0,12,4,8,1,0,2,3,4
36,0,1,0,12,6,0,6,0,1,0,10
34,0,1,0,24,5,8,1,0,1,3,4
22,0,0,0,20,5,2,0,0,1,3,3
21,0,2,0,24,5,2,1,0,3,1,3
24,0,0,0,24,4,2,1,0,5,1,3
22,0,0,0,18,5,2,0,0,6,0,1
40,0,0,0,20,4,0,2,0,1,1,7
28,1,0,0,12,4,3,1,0,4,0,3
26,1,0,0,24,6,1,3,0,5,2,2
36,0,0,0,18,4,3,0,0,2,2,8
30,1,2,0,6,6,5,0,1,1,1,4
31,0,2,0,15,5,0,3,0,4,2,4
29,1,0,0,12,5,5,1,0,2,2,1
34,0,1,0,24,5,8,0,0,2,2,6
27,1,1,0,8,5,2,1,0,2,2,1
21,0,0,0,20,5,2,1,0,0,2,4
46,0,1,0,24,5,0,4,0,0,0,3
35,0,1,0,15,6,2,1,6,2,2,3
50,0,0,0,24,4,0,0,0,1,0,1
31,1,0,0,24,5,2,1,0,6,1,5
29,1,2,0,24,4,7,1,0,4,3,1
31,0,1,0,10,5,1,1,1,1,0,1
33,1,1,0,25,5,1,1,0,2,2,4
47,1,1,0,4,5,2,6,0,1,1,6
31,0,1,0,13,5,6,1,0,4,1,0
34,0,1,0,4,6,2,1,0,1,2,0
30,0,0,0,15,4,2,1,0,1,3,4
24,0,1,0,4,5,2,1,0,2,1,2
30,1,0,0,18,5,0,4,0,3,2,4
36,0,0,0,24,5,2,1,0,4,0,4
46,0,2,0,25,5,0,4,0,6,2,0
30,1,1,0,7,6,3,1,0,3,0,4
38,0,0,0,24,5,1,6,0,8,2,0
19,0,0,0,24,5,3,1,1,6,0,3
31,1,0,0,18,4,0,0,8,10,2,4
33,1,0,0,24,4,2,1,0,3,1,1
27,0,0,0,6,4,2,0,0,10,3,4
48,0,3,0,24,5,0,0,0,0,3,3
26,1,2,0,24,6,3,1,5,6,1,10
19,1,0,0,12,5,1,1,0,7,2,1
41,1,0,0,6,5,0,6,0,13,0,0
23,0,1,0,19,4,2,0,1,0,2,4
40,0,1,0,23,6,0,2,0,14,0,4
30,0,0,0,19,5,2,1,0,3,0,0
26,0,0,0,24,4,0,5,0,7,3,1
26,1,0,0,24,4,0,0,0,1,0,2
28,0,0,0,24,5,0,4,0,0,0,5
28,0,1,0,14,4,3,0,0,3,0,4
26,1,0,0,24,4,1,6,0,7,0,2
44,0,0,0,12,5,0,2,0,7,2,3
38,0,2,0,24,4,7,0,0,1,0,0
41,1,0,0,23,6,8,0,0,14,2,1
30,0,1,0,15,4,2,0,0,4,3,1
33,0,0,0,18,6,0,6,0,1,1,1
32,1,0,0,16,5,6,0,1,7,0,0
25,0,1,0,5,4,2,1,0,4,1,3
37,1,0,0,24,5,8,0,0,8,0,1
36,0,0,0,24,4,4,0,0,3,1,6
28,1,0,0,6,5,0,0,0,9,0,4
25,0,0,0,16,4,4,0,2,4,2,4
36,0,1,0,6,5,6,0,0,0,1,0
32,1,0,0,24,4,3,1,0,5,1,3
40,0,1,0,16,6,0,4,0,3,2,3
27,0,0,0,24,5,1,1,0,2,3,1
33,0,1,1,18,5,2,0,0,2,2,0
40,1,0,0,24,5,3,2,0,6,1,5
42,1,1,0,15,5,0,4,0,3,3,4
34,0,0,0,24,5,0,6,0,6,1,3
35,0,0,0,24,4,0,6,0,7,2,5
36,0,0,0,20,6,2,6,1,3,2,4
23,0,0,0,15,5,0,0,0,0,3,4
25,0,2,0,24,4,0,3,0,4,1,2
36,0,0,0,24,5,2,1,0,5,0,0
26,0,0,0,24,5,3,0,0,4,3,4
31,0,2,0,4,4,7,0,0,2,0,1
29,0,1,0,7,5,2,1,0,9,1,1
33,0,1,0,12,6,2,2,0,2,3,0
29,0,2,0,12,5,3,0,0,5,0,0
37,0,0,1,24,5,0,6,0,11,3,6
37,1,1,0,7,5,3,1,0,7,3,10
29,1,1,0,12,6,3,1,1,6,1,7
28,0,0,0,24,5,3,4,0,2,0,4
18,0,1,0,7,4,0,5,2,3,1,4
43,0,3,0,24,6,2,1,0,8,0,2
23,0,0,0,23,5,0,1,0,4,3,1
42,1,0,0,24,5,2,1,0,6,1,5
35,0,1,0,24,4,0,2,0,5,1,1
28,1,2,0,19,4,2,1,0,7,0,4
27,1,0,0,20,6,2,1,0,4,0,0
24,0,0,0,15,4,8,1,0,4,1,7
42,0,0,0,24,4,7,3,1,6,2,3
32,1,0,0,15,5,3,1,0,1,0,0
30,0,1,0,12,4,2,0,0,4,2,1
31,0,0,0,12,6,2,0,0,3,0,4
36,0,0,0,24,5,0,6,0,6,1,2
29,0,1,0,4,4,0,3,0,1,1,5
45,1,1,0,24,5,3,6,0,4,1,8
27,0,0,0,12,4,0,3,0,4,1,3
32,0,0,0,24,4,2,1,0,9,0,7
33,0,0,0,5,5,2,0,0,10,0,3
46,1,1,0,4,6,1,6,1,5,1,6
37,1,0,0,23,5,8,2,0,5,1,0
32,0,1,0,15,5,4,0,0,1,0,10
39,0,0,0,18,4,2,1,0,5,1,5
26,0,0,0,24,5,2,1,0,4,3,4
24,0,1,0,13,6,4,0,0,3,1,10
30,0,5,0,12,5,0,1,0,7,0,1
31,0,1,0,7,6,6,1,8,5,2,10
30,0,1,0,15,5,7,1,0,1,0,4
32,1,0,0,12,5,3,1,1,2,2,1
28,0,0,0,15,5,3,3,0,3,1,4
22,0,1,0,12,4,0,1,0,10,0,0
30,0,1,0,8,4,0,1,0,5,1,5
27,1,2,0,12,5,0,5,0,11,2,2
34,0,0,0,24,4,1,6,1,4,1,0
37,0,0,0,4,4,0,1,0,2,0,3
24,1,0,0,24,6,6,1,0,4,2,5
41,0,2,0,16,6,0,2,0,3,3,2
24,0,0,0,8,4,0,0,0,3,0,1
28,0,0,0,18,4,2,1,0,5,1,5
25,0,0,0,23,4,3,0,0,4,1,0
27,1,0,0,23,4,3,1,0,11,1,10
18,1,0,0,24,5,6,0,0,4,0,4
29,0,1,0,24,4,2,2,0,4,2,1
25,0,0,0,12,4,3,1,0,11,2,1
22,0,0,0,20,4,0,2,6,8,3,4
41,1,3,0,6,5,0,5,0,9,0,0
53,0,0,0,13,6,8,6,0,5,1,10
36,0,3,0,12,6,0,1,0,6,0,1
33,0,1,0,15,4,0,6,0,2,2,5
22,1,2,0,24,6,0,0,0,2,3,4
30,0,0,0,23,4,8,2,0,6,1,3
27,0,2,0,24,5,2,1,0,2,0,1
26,0,0,0,12,4,2,1,0,4,1,5
39,0,1,0,18,5,3,1,0,3,2,4
33,1,1,1,23,5,2,1,0,11,2,1
24,0,0,0,24,4,0,3,0,1,1,3
23,1,2,0,18,4,0,1,0,2,1,3
32,0,0,0,20,5,0,4,0,1,1,6
26,1,0,0,12,4,2,1,0,4,1,0
24,0,0,0,12,6,2,0,0,11,2,0
28,1,0,0,24,4,4,1,0,7,2,0
42,1,0,0,24,5,0,1,0,2,0,4
41,0,1,0,18,5,1,6,1,4,1,0
39,1,0,0,18,5,3,1,0,8,2,6
36,1,0,0,24,5,7,2,0,0,0,0
26,1,0,0,5,4,3,0,0,2,1,1
24,0,0,0,5,6,1,3,0,5,0,0
21,0,1,0,24,4,1,0,0,2,2,4
25,0,0,0,20,4,0,0,5,3,2,3
29,0,0,0,6,5,2,0,0,4,1,1
30,0,0,0,12,5,0,1,0,2,2,0
33,0,0,0,24,4,3,2,0,12,0,1
44,1,0,0,24,4,3,1,0,5,3,7
36,1,0,0,15,5,5,1,1,7,1,7
30,0,0,0,24,4,8,6,0,7,0,6
35,0,0,0,24,5,0,6,0,4,3,4
25,0,0,0,10,5,0,4,0,10,1,1
40,0,2,0,24,5,8,6,0,9,0,5
31,0,0,0,24,5,0,0,0,11,0,10
26,0,0,0,15,4,6,0,0,6,1,0
32,0,2,0,24,6,0,6,0,4,0,0
25,1,0,1,23,5,3,2,0,15,2,10
25,0,0,0,12,4,3,0,0,5,1,7
26,1,0,0,15,5,2,1,0,0,1,0
30,0,1,0,1,5,6,1,0,4,2,0
25,0,0,0,15,5,2,2,0,11,0,4
24,1,3,0,15,4,2,1,0,4,1,4
30,0,1,0,24,4,2,2,0,4,2,1
26,0,0,0,24,5,0,4,0,1,0,4
50,0,1,0,15,5,3,1,0,3,2,7
25,0,1,0,24,5,0,2,0,2,0,4
36,1,2,0,24,4,4,1,5,6,1,10
22,0,1,0,12,5,3,1,0,4,1,1
27,0,0,0,24,5,2,3,0,5,2,4
22,0,0,0,24,5,0,1,6,11,3,4
29,0,0,0,23,4,7,1,0,6,2,4
33,0,0,0,24,4,2,0,0,4,3,1
31,0,1,0,24,5,0,4,0,3,3,10
40,0,1,0,15,5,0,6,0,2,2,4
27,0,0,0,23,4,2,1,0,4,1,1
30,0,0,0,15,4,2,2,1,6,2,3
51,0,1,0,4,5,1,5,1,3,2,6
37,0,1,0,24,5,0,0,0,4,0,1
44,0,3,0,24,4,3,0,0,0,0,10
42,1,0,0,15,5,0,3,1,6,0,3
26,0,0,0,6,5,0,1,0,2,2,4
51,0,0,0,24,4,2,1,0,5,1,3
32,1,0,0,18,6,2,1,0,1,0,1
39,0,1,0,5,5,3,0,0,11,2,4
35,0,0,0,14,4,2,1,0,3,0,8
23,1,0,0,24,4,0,1,0,3,0,1
20,0,0,0,24,4,0,1,0,2,2,9
30,1,0,0,24,6,0,5,0,8,1,6
31,0,4,0,24,4,0,6,0,4,3,5
29,1,0,0,20,5,0,2,0,4,1,6
18,0,1,0,24,5,0,0,0,2,0,5
28,1,1,0,15,6,1,3,1,4,1,1
39,0,0,0,4,5,0,6,0,2,2,8
26,1,0,0,24,4,3,1,0,4,1,4
30,0,1,0,24,5,3,2,0,3,2,3
26,0,0,0,15,4,0,3,0,7,0,3
23,0,0,0,24,5,0,5,0,3,3,9
30,0,0,0,15,4,0,1,0,4,1,2
30,0,1,0,17,4,2,1,0,4,1,4
32,0,0,0,15,5,0,6,0,3,0,2
42,1,0,0,24,4,3,0,0,2,2,10
28,0,1,0,12,6,0,1,0,1,3,4
37,0,0,0,18,5,0,5,0,2,0,0
23,1,3,0,15,4,0,4,0,3,1,4
25,1,0,0,24,4,5,0,0,0,2,4
41,0,0,0,20,6,2,3,0,3,2,0
52,0,0,0,12,5,2,6,5,1,1,8
23,0,1,0,18,5,0,1,8,5,0,3
39,1,0,0,6,6,3,1,1,2,3,6
25,0,1,0,12,6,2,1,0,4,3,0
32,1,1,0,16,4,0,0,1,2,1,7
23,0,1,0,24,5,2,0,0,2,1,1
26,1,0,0,15,4,2,1,0,4,1,4
39,0,2,0,5,4,0,1,0,4,1,10
27,0,1,0,3,6,0,0,0,7,1,2
31,1,0,0,24,5,0,1,0,7,0,0
36,0,1,0,24,5,0,4,0,6,0,8
32,0,0,0,24,5,3,4,0,3,3,7
29,0,0,0,24,6,2,1,0,11,0,0
21,0,0,0,12,5,1,4,1,4,1,2
33,0,2,0,24,5,3,2,0,2,2,5
30,1,0,0,18,5,2,0,0,1,2,1
40,0,1,0,12,5,0,0,0,3,0,1
33,1,0,0,24,5,3,1,0,6,1,4
21,0,0,0,24,5,3,2,0,4,1,2
33,0,0,0,20,5,0,1,0,6,1,2
37,0,0,0,24,5,0,5,0,2,1,1
23,0,0,0,18,5,3,0,0,6,0,7
44,0,5,0,6,5,0,6,0,1,3,8
45,0,1,0,23,5,1,6,1,0,3,6
34,0,1,0,24,4,3,1,0,3,1,1
29,0,0,0,12,5,2,1,0,3,1,4
28,0,0,0,15,4,3,0,0,6,0,10
31,1,0,0,24,4,2,1,2,8,0,1
29,1,0,1,1,4,2,1,0,9,0,0
29,0,1,0,12,5,2,1,0,4,1,4
37,0,2,0,12,5,0,2,0,5,1,4
24,0,0,0,23,4,0,1,0,1,0,5
32,0,0,0,24,4,7,3,1,6,2,3
21,1,0,0,12,4,1,1,0,6,0,1
31,1,0,0,24,6,3,1,0,0,0,1
25,1,0,0,12,4,0,1,0,1,3,0
29,0,0,0,12,4,2,1,2,4,1,4
43,0,0,0,24,5,0,6,0,2,0,3
52,0,1,0,4,5,0,1,0,6,1,2
28,0,0,0,10,5,1,6,0,8,2,0
37,0,0,0,24,5,8,1,0,4,1,7
37,1,0,0,20,5,0,0,0,2,1,10
32,0,0,0,24,5,0,6,0,11,3,8
25,0,0,0,15,4,2,1,0,15,0,3
34,1,2,0,12,5,0,3,0,8,0,0
30,0,3,0,12,4,2,1,0,0,2,2
30,0,0,0,18,5,2,1,0,2,0,4
31,0,0,0,18,4,2,0,0,1,2,10
31,0,0,0,24,5,0,5,0,5,1,5
32,1,1,0,24,5,2,5,0,2,3,5
36,0,0,0,24,5,2,3,0,5,3,0
32,0,1,0,16,5,0,2,0,3,3,8
30,0,0,0,15,5,3,3,0,3,1,4
34,0,0,0,24,5,1,6,0,4,2,4
27,0,1,0,23,5,3,1,0,6,3,10
24,0,2,0,12,4,2,0,0,10,0,3
45,0,0,0,24,4,1,2,0,5,1,5
32,0,0,0,24,5,3,1,0,5,2,1
21,0,0,0,24,5,0,0,0,8,0,0
27,0,0,0,24,4,8,6,6,7,0,0
30,0,0,0,12,4,2,1,0,7,0,3
38,0,2,0,24,4,6,0,0,4,3,0
28,0,0,0,24,5,2,1,1,11,0,1
31,0,1,0,24,5,2,1,0,6,1,3
29,1,0,0,21,4,0,2,0,8,0,2
34,0,0,0,24,5,0,3,0,3,1,1
26,0,2,0,24,4,2,1,0,2,2,1
26,0,0,0,12,4,1,6,1,2,0,0
35,1,1,0,24,5,3,3,0,6,0,10
24,0,0,0,14,5,0,3,0,4,1,4
39,0,0,0,24,5,0,0,5,2,1,6
33,0,0,0,23,4,0,6,0,11,0,4
25,0,3,0,24,4,3,1,0,12,0,7
30,0,0,1,24,6,0,6,0,6,2,10
32,0,0,0,20,6,0,6,0,3,0,5
19,1,0,0,24,5,0,5,1,6,0,4
35,0,2,0,24,4,3,3,0,2,2,2
28,0,0,0,24,5,2,3,0,9,0,1
21,1,3,0,24,4,0,2,1,6,1,2
34,0,2,0,24,5,3,2,0,2,2,5
25,1,0,0,12,5,0,1,0,12,3,3
29,0,1,0,6,4,1,0,0,8,2,1
30,0,0,0,18,5,0,6,0,2,3,10
39,0,0,0,15,5,0,6,0,10,1,0
33,0,1,0,18,5,3,1,0,0,2,4
22,0,0,0,24,4,0,1,0,4,1,3
52,0,0,0,7,4,0,1,0,7,1,2
33,0,0,0,20,6,6,0,0,4,1,0
25,1,0,0,7,4,2,1,0,3,0,1
34,1,0,0,12,6,0,3,0,7,1,4
27,0,0,0,1,5,0,4,0,7,1,3
27,0,0,0,19,5,8,0,0,3,1,9
30,1,0,0,24,5,3,1,0,0,0,4
20,1,1,0,16,4,0,0,0,2,2,3
34,0,0,0,24,6,2,3,0,0,0,0
27,0,2,0,24,5,0,3,0,2,2,1
54,1,0,0,17,6,0,1,0,5,1,2
28,0,0,0,24,4,2,2,0,6,2,10
26,1,1,0,4,4,0,0,4,5,2,8
27,1,0,0,24,4,2,1,0,4,0,1
47,0,1,0,24,5,5,6,0,5,3,10
23,1,0,0,4,4,2,0,0,1,0,1
24,0,0,0,18,5,0,0,0,2,2,1
19,0,0,0,12,5,2,0,0,4,0,1
27,0,0,0,6,4,0,1,0,8,1,8
34,0,0,0,24,5,1,5,0,3,1,2
26,0,0,0,24,4,3,3,0,1,1,4
35,0,0,0,18,5,3,1,0,5,2,4
47,0,0,0,4,6,3,6,5,5,1,7
34,0,0,0,24,5,2,6,0,5,1,1
32,0,1,0,15,5,3,6,0,4,3,4
40,1,0,0,16,4,2,1,0,2,2,4
32,0,0,0,15,5,0,3,0,3,1,4
29,0,0,0,12,4,0,6,0,8,0,0
50,0,0,0,20,4,0,6,0,2,1,6
27,1,1,0,24,5,0,6,0,2,2,1
35,1,1,0,24,4,7,1,0,11,1,4
25,0,0,0,12,6,0,0,0,5,1,2
24,0,1,0,12,4,1,1,1,2,1,1
36,1,0,0,4,4,3,0,0,3,1,4
37,0,1,0,3,5,3,1,0,2,2,0
30,0,0,0,20,5,0,3,0,3,0,4
30,0,0,0,5,6,0,1,0,3,0,0
28,0,5,0,3,4,0,3,0,11,1,0
